molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL82642,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N1C[C@H](Oc2cc(-c3ccccc3)nc3ccccc23)C[C@H]1C(=O)NC1(C(=O)O)CC1)C(C)C)C1CCCCC1,active,697.8329999999997,4.2093000000000025,4.0,7.0,6.431798275933005
CHEMBL368579,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cccc(-c3ccccc3)c2)CN1C(=O)[C@@H](NC(=O)[C@@H](NC(C)=O)C1CCCCC1)C(C)C)C(=O)O,active,672.8229999999999,4.073200000000002,4.0,6.0,6.920818753952375
CHEMBL75558,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N1C[C@H](OCc2cccc3ccccc23)C[C@H]1C(=O)NC1(C(=O)O)CC1)C(C)C)C1CCCCC1,active,634.7739999999999,3.2851000000000026,4.0,6.0,6.4089353929735005
CHEMBL75558,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N1C[C@H](OCc2cccc3ccccc23)C[C@H]1C(=O)NC1(C(=O)O)CC1)C(C)C)C1CCCCC1,inactive,634.7739999999999,3.2851000000000026,4.0,6.0,4.267606240177032
CHEMBL323107,COc1ccc2c(O[C@@H]3C[C@@H](C(=O)NC(CC(F)F)C(=O)NCCc4ccc(C(=O)O)cc4)N(C(=O)[C@@H](O)C(C)C)C3)cc(-c3ccccc3)nc2c1,inactive,732.7810000000002,4.472700000000002,4.0,8.0,4.958607314841775
CHEMBL330117,C=CC1C[C@]1(NC(=O)C1C[C@@H](Oc2ccnc3ccccc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)O,active,580.6820000000004,3.668000000000002,3.0,7.0,6.481486060122113
CHEMBL330117,C=CC1C[C@]1(NC(=O)C1C[C@@H](Oc2ccnc3ccccc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)O,active,580.6820000000004,3.668000000000002,3.0,7.0,6.301029995663981
CHEMBL347708,CCCC[C@H](NC(=O)[C@H](Cc1ccsc1)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CCC(=O)O)C(C)(C)C)C(=O)C(N)=O,active,930.0469999999999,0.24552000000000873,10.0,12.0,6.886056647693163
CHEMBL405678,CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OCc2ccccc2)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CCC(=O)O)C(C)(C)C)C(=O)C(N)=O,active,982.0979999999998,1.2580000000000107,10.0,12.0,6.958607314841775
CHEMBL317487,COc1ccc2c(O[C@@H]3C[C@@H](C(=O)NC(CC(F)F)C(=O)NCCc4c(F)cc(C(=O)O)cc4F)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C3)cc(-c3ccccc3)nc2c1,active,881.9209999999998,6.673400000000006,4.0,9.0,7.267606240177032
CHEMBL328782,COc1ccc2c(O[C@@H]3C[C@@H](C(=O)NC(CC(F)F)C(=O)NCCc4c(F)cc(C(=O)O)cc4F)N(C(C)=O)C3)cc(-c3ccccc3)nc2c1,inactive,710.681,4.753900000000003,3.0,7.0,1.4185054577091007
CHEMBL93512,C=CC1C[C@]1(NC(=O)C1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)O,active,686.806,5.343600000000005,3.0,8.0,7.6020599913279625
CHEMBL347015,CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1C)NC(=O)[C@H](COCc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CCC(=O)O)C(C)(C)C)C(=O)C(N)=O,active,938.0889999999999,1.339420000000012,9.0,11.0,7.5376020021010435
CHEMBL216441,CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CCC(=O)O)C(C)(C)C)C(=O)C(=O)N[C@@H](CC)c1ccccc1,active,1008.18,2.7696200000000104,10.0,11.0,7.958607314841775
CHEMBL421380,COc1ccc2c(O[C@@H]3C[C@@H](C(=O)NC(CC(F)F)C(=O)NCCc4ccc(C(=O)O)cc4)N(C(=O)[C@@H](NC(=O)OCC(C)C)C(C)C)C3)cc(-c3ccccc3)nc2c1,active,831.914,5.862600000000005,4.0,9.0,6.3979400086720375
CHEMBL435436,CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)Cc1ccc2ccccc2c1)C(C)(C)C)C(=O)C(N)=O,active,958.1229999999999,2.5185200000000094,9.0,10.0,7.045757490560675
CHEMBL348546,CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1C)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)CCC(=O)O)C(C)C)C(C)(C)C)C(=O)C(N)=O,active,860.0189999999999,0.7786200000000096,9.0,10.0,7.698970004336019
CHEMBL351341,CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CCC(=O)O)c1ccccc1)C(=O)C(N)=O,active,909.9910000000001,0.3140200000000125,10.0,11.0,7.376750709602099
CHEMBL94003,COc1ccc2c(O[C@@H]3CC(C(=O)NC(CC(F)F)C(=O)O)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C3)cc(-c3ccccc3)nc2c1,active,698.764,5.422700000000005,3.0,8.0,6.7447274948966935
CHEMBL349586,CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCC(=O)O)C(C)(C)C)C(=O)C(N)=O,active,961.1269999999998,2.23672000000001,10.0,10.0,7.3872161432802645
CHEMBL2371716,CCC(C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)C(=O)N[C@H](C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CS)C(=O)O)C(C)C,inactive,702.7840000000002,-1.912799999999993,9.0,10.0,4.1487416512809245
CHEMBL2371721,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C(=O)N1C[C@H](OCc2ccccc2)C[C@H]1C(=O)N[C@@H](CS)C(=O)O)C(C)C,active,863.0000000000001,0.59690000000001,9.0,11.0,7.481486060122112
CHEMBL360983,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C(=O)N1C[C@@H](OCc2ccccc2)C[C@H]1C(=O)NC1(C(=O)O)CC1)C(C)C,active,842.944,0.8311000000000102,8.0,10.0,7.292429823902063
CHEMBL2371300,CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(F)F)C(=O)C(=O)O,active,493.54800000000023,2.2504,4.0,6.0,6.0
CHEMBL175948,C=C[C@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3ccccc23)CN1C(=O)[C@@H](NC(=O)[C@@H](NC(C)=O)C1CCCCC1)C(C)C)C(=O)O,active,723.8709999999999,4.621400000000003,4.0,7.0,7.886056647693163
CHEMBL386885,CCCC[C@H](NC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(C)=O)C(C)C)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O,active,1254.4720000000002,-1.0434000000000159,15.0,16.0,6.0
CHEMBL1791289,CCCC[C@H](NC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@H](CS)NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)C(c1ccccc1)c1ccccc1)[C@H](C)CC)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O,active,1418.6790000000005,2.0569999999999973,15.0,16.0,7.0
CHEMBL175971,CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H]1CCCC[C@H]1C(=O)O)C(N)=O,inactive,552.6690000000003,1.3083000000000018,6.0,6.0,4.823908740944319
CHEMBL414693,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)CCCCCNC(=O)CCCCCNC(=O)[C@H](CS)NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(C)C)C(C)C)C(C)C)[C@@H](C)CC)C(C)C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)O)C(C)C,active,2217.799999999998,-4.881199999999913,31.0,30.0,6.221848749616356
CHEMBL428797,CC[C@H](C)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCCCCNC(=O)CCCCCNC(=O)[C@H](CS)NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(C)C)C(C)C)C(=O)N[C@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](CS)C(=O)O)C(C)C)C(C)C)[C@@H](C)CC)C(C)C,active,2217.799999999999,-4.881199999999918,31.0,30.0,6.698970004336019
CHEMBL413195,CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CCCCCNC(=O)[C@H](CS)NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(C)C)C(C)C)[C@@H](C)CC)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(=O)O)C(C)C)C(C)C,active,2133.681999999999,-6.084799999999914,31.0,30.0,6.698970004336019
CHEMBL367843,O=C1C=C2C(=CCOC2OC(=O)c2cccc(Br)c2)O1,inactive,337.125,2.3293,0.0,5.0,4.899629454882437
CHEMBL398463,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)n1,inactive,484.14400000000006,-2.660500000000001,7.0,13.0,3.744727494896694
CHEMBL3306225,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)n1,inactive,404.165,-2.7775000000000003,6.0,11.0,3.6020599913279625
CHEMBL428647,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,active,853.9180000000001,3.735700000000003,4.0,14.0,6.0
CHEMBL177820,Brc1c(Br)c(Br)c2[nH]nnc2c1Br,inactive,434.71100000000007,4.0079,1.0,2.0,4.698970004336019
CHEMBL607670,Nc1nc(=O)c2c(ncn2C2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,inactive,311.254,-3.326499999999999,5.0,10.0,4.920818753952375
CHEMBL2368688,N=c1nc(N)c2ncn([C@H]3O[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)([O-])O)[C@H](O)[C@@H]3O)c2c(N)n1.[Na+],active,571.205,-6.195329999999996,8.0,17.0,6.259637310505756
CHEMBL422,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,active,407.50500000000017,4.945600000000005,0.0,4.0,6.154901959985743
CHEMBL298210,O=C(CCCCC(=O)Nc1ccc(-c2nc3ccccc3[nH]2)cc1)Nc1ccc(-c2nc3ccccc3[nH]2)cc1,active,528.6160000000002,6.910800000000005,4.0,4.0,6.154901959985743
CHEMBL417,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,active,543.5250000000003,0.0012999999999993017,6.0,12.0,6.1249387366083
CHEMBL504459,COC(=O)[C@@H]1c2cc3c(c(O)c2[C@@H](O[C@@H]2O[C@@H](C)[C@H](OC)[C@@](C)(OC)[C@H]2OC)C[C@]1(C)O)C(=O)c1c(O)cc2c(c1C3=O)O[C@@H]1O[C@@]2(C)[C@H](O)[C@@H](N(C)C)[C@@H]1O,active,787.8120000000004,1.1380000000000012,5.0,17.0,7.0
CHEMBL1159463,O=C(OC[C@H]1O[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1O)c1cc(O)c(O)c(O)c1,active,788.5760000000005,0.7046000000000006,13.0,22.0,6.1249387366083
CHEMBL430264,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(=O)NS(C)(=O)=O,inactive,750.92,0.26310000000000705,6.0,11.0,4.6020599913279625
CHEMBL366037,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(=O)NS(=O)(=O)C(F)(F)F,active,804.8900000000001,1.1531000000000062,6.0,11.0,6.327902142064283
CHEMBL187619,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(=O)NS(=O)(=O)Cc1ccccc1,inactive,827.0179999999999,1.8335000000000066,6.0,11.0,4.920818753952375
CHEMBL187517,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(=O)NS(=O)(=O)c1cccc(Cl)c1,active,847.4359999999999,2.345800000000005,6.0,11.0,6.6020599913279625
CHEMBL187493,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(=O)NS(=O)(=O)c1cccc([N+](=O)[O-])c1,active,857.9879999999999,1.600600000000006,6.0,13.0,6.3872161432802645
CHEMBL363259,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(=O)NS(=O)(=O)c1cccc(-c2ccccc2)c1,active,889.0889999999999,3.359400000000007,6.0,11.0,6.1938200260161125
CHEMBL364144,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(=O)NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,active,857.9879999999999,1.600600000000006,6.0,13.0,6.036212172654444
CHEMBL412198,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(=O)NS(=O)(=O)c1cc(Cl)cc(S(=O)(=O)NC(=O)c2ccccc2)c1,active,1030.624,2.4645000000000072,7.0,14.0,6.920818753952375
CHEMBL187781,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(=O)NS(=O)(=O)c1cc(Cl)cc(Cl)c1,active,881.8809999999999,2.9992000000000045,6.0,11.0,6.886056647693163
CHEMBL361930,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(=O)NS(=O)(=O)c1cc(C(=O)O)ccc1Cl,active,891.4449999999999,2.0440000000000054,7.0,12.0,6.958607314841775
CHEMBL188450,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(=O)NS(=O)(=O)c1nnc(NC(C)=O)s1,active,878.0479999999998,0.5023000000000081,7.0,15.0,6.6020599913279625
CHEMBL183074,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](CC(F)F)C(=O)C(=O)NCc1nn[nH]n1,active,733.8220000000001,1.1458000000000033,6.0,11.0,7.3979400086720375
CHEMBL188449,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](CC(F)F)C(=O)C(=O)NCC(=O)NS(=O)(=O)c1cccc(-c2ccccc2)c1,active,925.0690000000003,3.604600000000006,6.0,11.0,7.221848749616356
CHEMBL407699,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](CC(F)F)C(=O)C(=O)NCC(=O)NS(=O)(=O)c1cc(Cl)cc(S(=O)(=O)NC(=O)c2ccccc2)c1,active,1066.6040000000003,2.709700000000007,7.0,14.0,7.221848749616356
CHEMBL424999,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](CC(F)F)C(=O)C(=O)NCC(=O)NS(=O)(=O)c1cc(Cl)cc(S(N)(=O)=O)c1,active,962.4960000000002,1.2384000000000064,7.0,13.0,7.301029995663981
CHEMBL189038,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](CC(F)F)C(=O)C(=O)NCC(=O)NS(=O)(=O)c1nnc(NC(=O)c2ccc(Cl)cc2)s1,active,1010.5440000000001,2.694800000000005,7.0,15.0,7.698970004336019
CHEMBL188984,CCCCCC(=O)Nc1nnc(S(=O)(=O)NC(=O)CNC(=O)C(=O)[C@H](CC(F)F)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c2cnccn2)[C@@H](C)CC)s1,active,970.1359999999995,2.3079000000000063,7.0,15.0,7.698970004336019
CHEMBL275290,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](CC(F)F)C(=O)C(=O)NCC(=O)O,active,709.7920000000004,1.5171000000000034,6.0,9.0,7.221848749616356
CHEMBL13256,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(=O)O,active,673.812,1.2719000000000047,6.0,9.0,6.638272163982407
CHEMBL185754,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCS(=O)(=O)O,active,709.8670000000001,1.032600000000005,6.0,10.0,6.657577319177793
CHEMBL187449,CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCc1nn[nH]n1,active,697.8419999999998,0.9006000000000045,6.0,11.0,6.337242168318426
CHEMBL380997,CCC[C@]1(CC(=O)O)OCCc2c1sc1c(C)cc(F)c(C#N)c21,inactive,347.411,4.263300000000004,1.0,4.0,4.1249387366083
CHEMBL210593,Cc1cc(S(=O)(=O)N2CCC[C@H]2C(=O)O)c(N)cc1Cl,inactive,318.78200000000004,1.46832,2.0,4.0,4.1249387366083
CHEMBL222152,CC(C)C[C@H](NC(=O)C1Cc2ccccc2N1)C(=O)NC(CC(F)F)C(=O)C(=O)O,inactive,425.43200000000013,1.3477999999999994,4.0,5.0,4.301029995663981
CHEMBL225245,CC(C)C[C@H](NC(=O)C1(C2CCCCC2)Cc2ccccc2N1)C(=O)NC(CC(F)F)C(=O)C(=O)O,inactive,507.5780000000001,3.2983000000000002,4.0,5.0,4.161150909262744
CHEMBL225409,CC(C)C[C@H](NC(=O)C1(CC2CCC2)Cc2ccccc2N1)C(=O)NC(CC(F)F)C(=O)C(=O)O,inactive,493.5510000000001,2.908200000000001,4.0,5.0,4.468521082957745
CHEMBL390344,CC(C)C[C@H](NC(=O)C1(Cc2ccsc2C(=O)O)Cc2ccccc2N1)C(=O)NC(CC(F)F)C(=O)C(=O)O,active,565.5950000000003,2.7204000000000006,5.0,7.0,6.154901959985743
CHEMBL390344,CC(C)C[C@H](NC(=O)C1(Cc2ccsc2C(=O)O)Cc2ccccc2N1)C(=O)NC(CC(F)F)C(=O)C(=O)O,inactive,565.5950000000003,2.7204000000000006,5.0,7.0,4.136677139879544
CHEMBL390344,CC(C)C[C@H](NC(=O)C1(Cc2ccsc2C(=O)O)Cc2ccccc2N1)C(=O)NC(CC(F)F)C(=O)C(=O)O,inactive,565.5950000000003,2.7204000000000006,5.0,7.0,4.42021640338319
CHEMBL390344,CC(C)C[C@H](NC(=O)C1(Cc2ccsc2C(=O)O)Cc2ccccc2N1)C(=O)NC(CC(F)F)C(=O)C(=O)O,inactive,565.5950000000003,2.7204000000000006,5.0,7.0,4.568636235841013
CHEMBL439547,CC(C)C[C@H](NC(=O)C1Cc2ccc(OCC(=O)O)cc2N1)C(=O)NC(CC(F)F)C(=O)C(=O)O,inactive,499.4670000000001,0.811200000000001,5.0,7.0,5.0
CHEMBL439547,CC(C)C[C@H](NC(=O)C1Cc2ccc(OCC(=O)O)cc2N1)C(=O)NC(CC(F)F)C(=O)C(=O)O,inactive,499.4670000000001,0.811200000000001,5.0,7.0,4.568636235841013
